0.278,Santa Maria (QR-400)/Núcleo Banderirant-Guará I-II,3.00,37.92,VIPLAN,SANTA MARIA- (AC.401),GUARÁ 1 ANDRÉ LUIS,AV. SANTA MARIA
0.279,Circualar Avenida Alagados/Avenida Santa Maria,1.50,18.29,COOPATAG,SANTA MARIA- (AC.119),SANTA MARIA- (AC.119),AV. ALAGADOS - SANTA MARIA
0.281,Santa Maria (QR-400)/Cruzerio (SMU),3.00,45.95,VIAÇÃO PIONEIRA,SANTA MARIA- (AC.401),GINASIO DE ESPORTES,AV. SANTA MARIA
0.282,Expressa Santa Maria/Rodoviária do Plano Piloto (Eixão)/W3 Norte,3.00,45.49,CONDOR,SANTA MARIA- (AC.401),SCRN 716,AV. SANTA MARIA
0.290,Sitio do Gama-Marinha/W3 Sul-Norte,3.00,45.95,VIAÇÃO PIONEIRA,SITIO DO GAMA,SCRN 716,VIA INT. RESIDENCIAL SANTOS DUMONT
0.291,Sitio do Gama/Rodoviária do Plano Piloto (Eixo-Esplanada),3.00,43.16,VIAÇÃO PIONEIRA,SITIO DO GAMA,RODOVIÁRIA DO PLANO PILOTO,VIA INT. RESIDENCIAL SANTOS DUMONT
0.300,Taguatinga Norte/Rodovária do  Plano Piloto (Eixo),3.00,39.97,VIAÇÃO PIONEIRA,SETOR P SUL,RODOVIÁRIA DO PLANO PILOTO,VIA P4 SUL- CEILÂNDIA
0.301,Taguatinga Norte/W3 SUl (P3 Sul -SIG),3.00,33.13,VIAÇÃO PIONEIRA,SETOR P SUL,CHURRASCARIA CHAMAS,VIA P4 SUL- CEILÂNDIA
0.302,Rio Descoberto (Cond. Galileu-Buritis I e II-Dom Francisco)/Rod. Plano Piloto,3.00,62.82,HELIANO LUCIO DA SILVA JESUS,RIO DESCOBERTO,RODOVIÁRIA DO PLANO PILOTO,VIA ACES. RIO DESCOBERTO
0.304,Setor "P" Sul/Cruzeiro (Samdu Norte-SIA),3.00,70.24,VIAÇÃO PIONEIRA,SETOR P SUL,SETOR P SUL,VIA P4 SUL- CEILÂNDIA
0.305,Taguatinga Sul/W3 Sul (SIG),3.00,22.34,VIAÇÃO PIONEIRA,TAGUATINGA SUL,CHURRASCARIA CHAMAS,VIA ENTR. QSF 3/12
0.306,Taguatinga Sul/Rodoviária do Plano Piloto (Eixo),3.00,29.27,VIAÇÃO PIONEIRA,TAGUATINGA SUL,RODOVIÁRIA DO PLANO PILOTO,VIA ENTR. QSF 3/12
0.307,Taguatinga Norte (Comercial)/W3 Sul (SIG),3.00,27.75,VIAÇÃO PIONEIRA,GUARIROBA (QNN- 18),CHURRASCARIA CHAMAS,VIA LIG. CENTRO-NORTE PISTA DO ESTÁDIO
0.308,Taguatinga Norte (Comercial)/Rodoviária do Plano Piloto (Eixo),3.00,35.4,VIAÇÃO PIONEIRA,GUARIROBA (QNN- 18),RODOVIÁRIA DO PLANO PILOTO,VIA N2 SUL - CEILÂNDIA
0.309,Taguatinga Sul/CEET 01/APAED,.00,35.08,'VIAÇÃO VIVA BRASÍLIA,VIAÇÃO PLANETA',AREAL - QS 10,APAED,AV. ÁGUAS CLARAS
0.310,Setor "O"/Rodoviária do Plano Piloto (Eixo),3.00,35.95,VIAÇÃO PIONEIRA,SETOR "O",RODOVIÁRIA DO PLANO PILOTO,VIA O4 - CEILÂNDIA
0.311,Setor "O"/W3 Sul (via M2-SIG),3.00,29.99,VIAÇÃO PLANETA,SETOR "O",CHURRASCARIA CHAMAS,VIA O4 - CEILÂNDIA
0.312,'Setor "''O" (via M2)/Rodoviára do  Plano Piloto (Estrutural)',3.00,32.87,VIAÇÃO PIONEIRA,SETOR "O",RODOVIÁRIA DO PLANO PILOTO,VIA O4 - CEILÂNDIA
0.313,Setor "O"/W3 Sul(Via N2-SIG),3.00,32.85,VIAÇÃO PLANETA,SETOR "O",CHURRASCARIA CHAMAS,VIA O4 - CEILÂNDIA
0.314,Setor "P" Norte/Rodoviária do Plano Piloto (Eixo),3.00,42.79,VIAÇÃO PIONEIRA,SETOR P NORTE,RODOVIÁRIA DO PLANO PILOTO,VIA MN3 - CEILÂNDIA
0.315,Setor "O"/Nucleo Bandeirante/Guará (QE 34/38) (Riacho Fundo),2.50,66.03,VIAÇÃO PIONEIRA,SETOR "O",SETOR "O",VIA O4 - CEILÂNDIA
0.317,Setor "M" Norte/Guará I-II/Núcleo Bandeirante (Free Park),2.50,36.01,VIAÇÃO PIONEIRA,SETOR M NORTE,NÚCLEO BANDEIRANTE,VIA M4 (VIA CENTRAL SETOR M)
0.322,Setor "M-L"/Rodoviária do Plano Piloto (Eixo),3.00,32.61,VIAÇÃO PIONEIRA,SETOR M NORTE,RODOVIÁRIA DO PLANO PILOTO,VIA M4 (VIA CENTRAL SETOR M)
0.323,Setor "M-L"/W3 Sul (SIG),3.00,26.02,VIAÇÃO PIONEIRA,SETOR M NORTE,CHURRASCARIA CHAMAS,VIA M4 (VIA CENTRAL SETOR M)
0.324,Setor "M"/Rodoviária do Plano Piloto (Estrutural),3.00,27.01,VIAÇÃO PLANETA,SETOR M NORTE,RODOVIÁRIA DO PLANO PILOTO,VIA M4 (VIA CENTRAL SETOR M)
0.330,QNR 5 (Ceilândia Norte-Sul)/W3 Norte,3.00,46.66,VIAÇÃO PIONEIRA,QNR - CEILÂNDIA,SCRN 716,'VIA PRINCIPAL QNR 3, 4 E 5'
0.331,Setor "O"(via N2)/Rodoviária do Plano Piloto (Estrutural),3.00,33.53,VIAÇÃO PIONEIRA,SETOR "O",RODOVIÁRIA DO PLANO PILOTO,VIA O4 - CEILÂNDIA
0.332,QNR 5 (Expansão)/Taguatinga Sul (Areal),2.00,56.23,VIAÇÃO PIONEIRA,QNR - CEILÂNDIA,QNR - CEILÂNDIA,AV. CONT. QNR/QNQ (VIA NM 3)
0.333,QNR 5 (P2 Norte)/Taguatinga (P. Estádio- Tag Shop-Católica),2.00,46.81,VIAÇÃO PIONEIRA,QNR - CEILÂNDIA,QNR - CEILÂNDIA,'VIA PRINCIPAL QNR 3, 4 E 5'
0.334,Setor "P" Norte/Rodoviária do Plano Piloto(Eixo),3.00,36.94,VIAÇÃO PIONEIRA,SETOR P NORTE,RODOVIÁRIA DO PLANO PILOTO,VIA MN3 - CEILÂNDIA
0.335,Setor "O" Norte/W3 Sul (SIG),3.00,34.17,VIAÇÃO PLANETA,SETOR "O",CHURRASCARIA CHAMAS,VIA O4 - CEILÂNDIA
0.336,'Setor "''P" Sul/Rodoviária do Plano Piloto (Eixo)',3.00,38.64,VIAÇÃO PIONEIRA,SETOR P SUL,RODOVIÁRIA DO PLANO PILOTO,VIA P4 - CEILÂNDIA
0.337,Setor "P" Sul/W3 Sul (SIG),3.00,32.01,VIAÇÃO PIONEIRA,SETOR P SUL,CHURRASCARIA CHAMAS,VIA P4 - CEILÂNDIA
0.338,Expansão QNR-P2 Norte/L2 Sul-Norte (UnB),3.00,59.33,VIAÇÃO PIONEIRA,SETOR "O",SCRN 716,VIA O4 - CEILÂNDIA
0.339,Setor "P" Sul/L2 Norte (Estrutural/UnB),3.00,53,VIAÇÃO PIONEIRA,SETOR P SUL,SCRN 716,VIA P4 - CEILÂNDIA
0.341,Setor "O"/Guará I-II/Núcleo Bandeirante,2.50,72.15,VIAÇÃO PIONEIRA,SETOR P NORTE,SETOR P NORTE,VIA MN3 - CEILÂNDIA
0.343,Setor "O" Norte/Rodoviária do Plano Piloto (Estrutural),3.00,34.95,VIAÇÃO CIDADE BRASÍLIA,SETOR "O",RODOVIÁRIA DO PLANO PILOTO,VIA O4 - CEILÂNDIA
0.344,QNR 5 (P1 N)/Taguatinga (SAMDU N-Comercial S-Católica),2.00,50.12,VIAÇÃO PIONEIRA,QNR - CEILÂNDIA,QNR - CEILÂNDIA,'VIA PRINCIPAL QNR 3, 4 E 5'
0.345,Setor "P" Sul/L2 Sul (Estrutural),3.00,47.5,'VIAÇÃO PLANETA,VIAÇÃO CIDADE BRASÍLIA',SETOR P SUL,SQS 416,VIA P4 - CEILÂNDIA
0.346,QNR 5 (P1 N.-H. P-Comerc N-EPTG)/Guará I-II/Núcleo Bandeirante (Parkshop.),2.50,49.78,VIAÇÃO PIONEIRA,QNR - CEILÂNDIA,NÚCLEO BANDEIRANTE,'VIA PRINCIPAL QNR 3, 4 E 5'
0.347,Setor "P" Sul/Guará I-II/Núcleo  Bandeirante,2.50,37.16,VIAÇÃO PIONEIRA,SETOR P SUL,NÚCLEO BANDEIRANTE,VIA P4 - CEILÂNDIA
0.348,Setor "O"/L2 Sul-Norte (UnB),3.00,49.42,VIAÇÃO PLANETA,SETOR "O",SCRN 716,VIA O4 - CEILÂNDIA
0.349,Taguatinga Sul (Comercial S-N)/L2 Sul- Norte (EPCL-UNB),3.00,50.54,VIAÇÃO SATÉLITE,TAGUATINGA SUL,SCRN 716,VIA ENTR. QSF 3/12
0.350,QNR 5 (Expansão)/Taguatinga Sul (P. Estádio-Areal),2.00,54.32,VIAÇÃO PIONEIRA,QNR - CEILÂNDIA,QNR - CEILÂNDIA,'VIA PRINCIPAL QNR 3, 4 E 5'
0.351,Circular Taguatinga Sul -Norte (Samdu/QNJ/QNL),1.50,29.71,VIAÇÃO CIDADE BRASÍLIA,TAGUATINGA SUL,TAGUATINGA SUL,VIA ENTR. QSF/CSF 3
0.352,QNR 5 (P1 N)/Taguatinga (Comercial Norte-SAMDU Sul-Católica),2.00,51.68,VIAÇÃO PIONEIRA,QNR - CEILÂNDIA,QNR - CEILÂNDIA,'VIA PRINCIPAL QNR 3, 4 E 5'
0.353,Setor "O"/Taguatinga Centro (via N2),2.00,36.12,VIAÇÃO PIONEIRA,SETOR "O",SETOR "O",VIA O4 - CEILÂNDIA
0.355,Taguatinga Sul/Comercial (QNG),1.50,27.1,VIAÇÃO CIDADE BRASÍLIA,TAGUATINGA SUL,TAGUATINGA SUL,VIA ENTR. QSF 3/12
0.357,Circular Taguatinga Sul-Norte/Nova QNL/Comercial/Samdu,1.50,30.47,VIAÇÃO SATÉLITE,TAGUATINGA SUL,TAGUATINGA SUL,VIA ENTR. QSF 3/12
0.358,Setor "M" Norte/Taguatinga Centro(SANDU NORTE),1.50,18.81,VIAÇÃO CIDADE BRASÍLIA,SETOR M NORTE,SETOR M NORTE,VIA M4
0.360,Setor "O"/Taguatinga Centro (Taguatinga Shopping),2.00,35.36,VIAÇÃO PLANETA,SETOR "O",SETOR "O",VIA O4 - CEILÂNDIA
0.361,Setor "P" Sul/Taguatinga Centro (Taguatinga Shopping),2.00,28.8,VIAÇÃO PLANETA,SETOR P SUL,SETOR P SUL,VIA P4 - CEILÂNDIA
0.362,Setor "O"/Taguatinga Sul (N2/Pista do Estádio-Areal-QS 11 - Veredão),2.00,42.58,VIAÇÃO SATÉLITE,SETOR "O",SETOR "O",VIA O4 - CEILÂNDIA
0.363,Setor "P" Sul/Taguatinga Centro (Hélio Prates-Comercial Norte-Taguat. Shopping),2.00,47.81,VIAÇÃO SATÉLITE,SETOR P SUL,SETOR P SUL,VIA P4 - CEILÂNDIA
0.364,Setor M Norte/Taguatinga Centro(Via Metrô-Comercial Norte),1.50,17.65,VIAÇÃO CIDADE BRASÍLIA,SETOR M NORTE,SETOR M NORTE,VIA ACES. TERMINAL DA M NORTE
0.366,Circular Samambaia Sul (1ª Avenida)/Samambaia Norte (1ª e 2ª Avenida-BRB)-Furnas,1.50,24.19,COOTRANSP - GRANDE BRASILIA,SAMAMBAIA (QS. 127),SAMAMBAIA NORTE,1ª AV. SUL - SAMAMBAIA
0.367,Samambaia Norte (2ª Avenida)/Taguatinga Sul (FICB),2.00,40.77,LOTAXI,SAMAMBAIA NORTE,SAMAMBAIA NORTE,AV. NOROESTE - SAMAMBAIA
0.368,M Norte / Taguatinga Centro / Católica / Riacho Fundo(QNL-Estádio),2.00,38.43,VIAÇÃO SATÉLITE,SETOR M NORTE,SETOR M NORTE,VIA ACES. TERMINAL DA M NORTE
0.369,Setor "P" Sul/Taguatinga Sul,2.00,18.45,VIAÇÃO CIDADE BRASÍLIA,SETOR P SUL,TAGUATINGA SUL,VIA P4 - CEILÂNDIA
0.370,QNR 5/Setor "O" (Expansão)/L2 Norte (EPCL/UnB),3.00,52.87,VIAÇÃO SATÉLITE,QNR - CEILÂNDIA,SCRN 716,VIA O4 - CEILÂNDIA
0.371,Setor "M" Norte/L2 Norte (UnB-Estrutural),3.00,40.2,'VIAÇÃO CIDADE BRASÍLIA,VIAÇÃO PLANETA',SETOR M NORTE,SCRN 716,AV. CENTRAL TAGUATINGA
0.372,Samambaia Norte (2ª Avenida)/Taguacenter,2.00,20.9,VIPLAN,SAMAMBAIA NORTE,TAGUACENTER,AV. NOROESTE - SAMAMBAIA
0.373,Samambaia Norte(2ª Avenida)/Rodoviária do Plano Piloto (EPNB-Eixo),3.00,40.81,VIPLAN,SAMAMBAIA NORTE,RODOVIÁRIA DO PLANO PILOTO,AV. NOROESTE - SAMAMBAIA
0.374,Setor "O" Via Leste/W3 Norte,3.00,41.13,VIAÇÃO PIONEIRA,SETOR "O",SCRN 716,VIA O4 - CEILÂNDIA
0.375,Setor "O" Norte/W3 Norte,3.00,40.27,'VIAÇÃO CIDADE BRASÍLIA,VIAÇÃO PLANETA',SETOR "O",SCRN 716,VIA O4 - CEILÂNDIA
0.376,Taguatinga Sul/W3 Norte (Estrutural),3.00,37.51,VIAÇÃO PIONEIRA,TAGUATINGA SUL,SCRN 716,VIA ENTR. QSF 3/12
0.377,Setor "M" Norte/W3 Norte,3.00,36.08,VIAÇÃO CIDADE BRASÍLIA,SETOR M NORTE,SCRN 716,VIA M4 (VIA CENTRAL SETOR M)
0.378,Setor "P" Sul/W3 Norte (EPTG),3.00,42.95,VIAÇÃO PIONEIRA,SETOR P SUL,SCRN 716,VIA P4 - CEILÂNDIA
0.379,Setor "O" (via Hélio Prates)/W3 Norte (Estrutural),3.00,42.53,VIAÇÃO CIDADE BRASÍLIA,SETOR "O",SCRN 716,VIA O4 - CEILÂNDIA
0.380,Samambaia Norte (2ª Avenida)/W3 Sul (SIG),3.00,74.01,VIPLAN,SAMAMBAIA NORTE,SAMAMBAIA NORTE,AV. NOROESTE - SAMAMBAIA
0.382,Setor "O" (Via Leste)/Rodoviária do Plano Piloto (Estrutural),3.00,33.1,VIAÇÃO CIDADE BRASÍLIA,SETOR "O",RODOVIÁRIA DO PLANO PILOTO,VIA O4 - CEILÂNDIA
0.383,Setor "P" Sul/Rodoviária Plano Piloto (Estrutural),3.00,37.4,VIAÇÃO SATÉLITE,SETOR P SUL,RODOVIÁRIA DO PLANO PILOTO,VIA P4 - CEILÂNDIA
0.385,QNR 5 (P1 Norte-P1 Sul)/Rodoviária do Plano Piloto (EPTG-Eixo),3.00,41.36,VIAÇÃO PIONEIRA,QNR - CEILÂNDIA,RODOVIÁRIA DO PLANO PILOTO,'VIA PRINCIPAL QNR 3, 4 E 5'
0.391,Smambaia Norte (2ª Avenida)/W3 Norte (EPNB-Parksh),3.00,46.99,VIPLAN,SAMAMBAIA NORTE,SCRN 716,AV. NOROESTE - SAMAMBAIA
0.392,Samambaia Norte (1ªAvenida)/L2 Sul-Norte (EPNB-Esplanada),3.00,51.75,VIPLAN,SAMAMBAIA NORTE,SCRN 716,AV. NOROESTE - SAMAMBAIA
0.393,Samambaia Sul (1ª Avenida)/Taguacenter (Boca da Mata),2.00,22.54,LOTAXI,SAMAMBAIA (QS. 127),TAGUACENTER,1ª AV. SUL - SAMAMBAIA
0.394,Samambaia Sul(1ª Avenida)/Rodoviária do Plano Piloto (EPTG),3.00,41.06,COOTARDE,SAMAMBAIA (QS. 127),RODOVIÁRIA DO PLANO PILOTO,1ª AV. SUL - SAMAMBAIA(ALTURA DA QD. 311)
0.395,Samambaia Sul(1ª  Avenida)/W3 Sul,3.00,70.97,VIPLAN,SAMAMBAIA (QS. 127),SAMAMBAIA (QS. 127),1ª AV. SUL - SAMAMBAIA(ALTURA DA QD. 311)
0.396,Samambaia Sul(1ª  Avenida)/W3 Norte,3.00,41.02,'VIPLAN,LOTAXI',SAMAMBAIA (QS. 127),SCRN 716,1ª AV. SUL - SAMAMBAIA(ALTURA DA QD. 311)
0.397,Samambaia Norte (2ª Avenida)/Setor "O",2.00,26.11,COOPERTRAN,SAMAMBAIA NORTE,SETOR "O",AV. NOROESTE - SAMAMBAIA
0.398,Samambaia Sul (1ª Avenida)/Setor "O",2.00,25.06,COOPERTRAN,SAMAMBAIA (QS. 127),SETOR "O",1ª AV. SUL - SAMAMBAIA(ALTURA DA QD. 311)
0.399,Samambaia Sul (1ª Avenida)/Setor "P" Sul,2.00,27.48,VIPLAN,SAMAMBAIA (QS. 127),SETOR P SUL,1ª AV. SUL - SAMAMBAIA(ALTURA DA QD. 311)
0.400,Brazlândia/Rodoviária do Plano Piloto (Eixo),3.00,60.27,COOPERATIVA ALTERNATIVA,VEREDAS,RODOVIÁRIA DO PLANO PILOTO,AV. VEREDAS - BRAZLÂNDIA
0.401,Brazlândia/Taguatinga Sul (DF-240),3.00,46.61,VIPLAN,VEREDAS,TAGUATINGA SUL,VIA DE ACESSO PTO. CONTROLE VEREDAS
0.402,Brazlândia(Expansão)/ Ceilândia/Coml. Norte/Tag. Centro (DF-180 Hélio Prates),3.00,88.19,VIPLAN,VEREDAS,VEREDAS,AV. VEREDAS - BRAZLÂNDIA
0.403,Brazlândia(Expansão)/Rodov. Plano Piloto(DF-240-EPCL),3.00,55.08,COOPERATIVA ALTERNATIVA,VEREDAS,RODOVIÁRIA DO PLANO PILOTO,AV. VEREDAS - BRAZLÂNDIA
0.404,Brazlândia/Rodoviária do Plano Piloto (DF-180-Eixo),3.00,63.57,COOPERATIVA ALTERNATIVA,VEREDAS,RODOVIÁRIA DO PLANO PILOTO,AV. VEREDAS - BRAZLÂNDIA
0.405,Brazlândia/Rodoviária do Plano Piloto (Alexandre Gusmão-Estrutural),3.00,55.87,COOPERATIVA ALTERNATIVA,VEREDAS,RODOVIÁRIA DO PLANO PILOTO,AV. VEREDAS - BRAZLÂNDIA
0.406,Circular Brazlândia (HRB),1.50,8.89,COOTARDE,BRAZLÂNDIA,BRAZLÂNDIA,VIA SN2 - BRAZLÂNDIA
0.407,Brazlandia (INCRA 8)/Guará I-II (EPCL),3.00,60.66,VIPLAN,VEREDAS,GUARÁ II,VIA DE ACESSO PTO. CONTROLE VEREDAS
0.409,Brazlândia/Taguacenter/Brazlândia,3.00,63.88,IZEQUIAS GOMES GARCIA,VEREDAS,VEREDAS,AV. VEREDAS - BRAZLÂNDIA
0.410,Amécegas / Condomínio Vista Bela ( via Capãozinho III/Maranata/Brazlândia,3.00,64.23,JESUS CORREA DA SILVA,NÚCLEO RURAL ALMECEGAS,DF - 180 (COND. VISTA BELA),VC 505
0.411,Brazlândia/W3 Norte (Alexandre Gusmão-Estrutural),3.00,62.44,VIAÇÃO PIONEIRA,VEREDAS,SCRN 716,AV. VEREDAS - BRAZLÂNDIA
0.413,Brazlândia/W3 Sul (EPTG- SIG),3.00,58.4,VIAÇÃO PIONEIRA,VEREDAS,CHURRASCARIA CHAMAS,AV. CENTRAL SÃO JOSÉ - Q 37/38 - BRAZLÂNDIA
0.414,Brazlândia/Radiobrás (DF-240),3.00,106.4,MARCOS TEIXEIRA RODRIGUES,VEREDAS,VEREDAS,AV. VEREDAS - BRAZLÂNDIA
0.415,Rodoviária do Plano Piloto/ Brazlândia (Eixo),3.00,121.1,COOPERATIVA ALTERNATIVA,RODOVIÁRIA DO PLANO PILOTO,RODOVIÁRIA DO PLANO PILOTO,EIXO AUXILIAR RODOVIÁRIO  SUL/OESTE - ERSW
0.420,Brazlândia/Rodoviária do Plano Piloto (DF 430-EPCL-Eixo),3.00,67.49,COOPERATIVA ALTERNATIVA,VEREDAS,RODOVIÁRIA DO PLANO PILOTO,AV. VEREDAS - BRAZLÂNDIA
0.421,Brazlândia (Expansão)/W3 Norte (DF 430-EPCL),3.00,63.17,VIAÇÃO PIONEIRA,BRAZLÂNDIA,SCRN 716,VIA SN2 - BRAZLÂNDIA
0.423,Brazlândia (Expansão)/W3 Sul (DF 430-EPCL),3.00,57.33,VIAÇÃO PIONEIRA,BRAZLÂNDIA,CHURRASCARIA CHAMAS,VIA SN2 - BRAZLÂNDIA
0.424,Brazlândia/W3 Sul e Norte (DF 430-EPCL),3.00,67.66,VIAÇÃO PIONEIRA,BRAZLÂNDIA,SCRN 716,VIA SN2 - BRAZLÂNDIA
0.501,Sobradinho/Plano Piloto (Eixo Norte-Sul),3.00,36.46,VIPLAN,SOBRADINHO,ESTAÇÃO DO METRÔ (ASA SUL),RUA 5 (SOBRADINHO)
0.503,Sobradinho Q. 18/S.I.A (Rodoferroviária SAAN),3.00,38.5,VIPLAN,VIPLAN - SOBRADINHO,VIPLAN-SGCV,RUA 11 (SOBRADINHO)
0.504,Sobradinho/Planaltina,2.00,23.49,VIPLAN,SOBRADINHO,PLANALTINA,RUA 3 (SOBRADINHO)
0.506,Sobradinho/CIPLAN (FERCAL- Rua do Mato),2.30,28.9,MÁRCIO MOULIN PEDROSA,CIPLAN/ FERCAL,SOBRADINHO,DF - 205
0.509,Sobradinho (Qd.18)/Plano Piloto (EAS),3.00,39.17,VIPLAN,SOBRADINHO (QUADRA 18),ESTAÇÃO DO METRÔ (ASA SUL),RUA 11 (SOBRADINHO)
0.510,Sobradinho / Paranoá (DF 250 - Sobradinho dos Melos),3.00,33.23,ELIANE ALVES AMARAL,SOBRADINHO,R. ALTA TENSÃO F.PARA,RUA 5 (SOBRADINHO)
0.511,Sobradinho/Paranoá( Via Torre Digital),3.00,30.38,RONALDO DE JESUS CUNHA,SOBRADINHO (QUADRA 18),PARANOÁ,QD. 18 - SOBRADINHO
0.512,Sobradinho/W3 Norte e Sul,3.00,34.28,'CONDOR,VIPLAN,LOTAXI',SOBRADINHO,ESTAÇÃO DO METRÔ (ASA SUL),RUA 03 -ATÉ O 1º RETORNO
0.513,Sobradinho (Qd.18)/W3 Norte-Sul,3.00,35.11,'LOTAXI,VIPLAN,CONDOR',SOBRADINHO (QUADRA 18),ESTAÇÃO DO METRÔ (ASA SUL),RUA 11 (SOBRADINHO)
0.515,Sobradinho/Núcleo Rural Lago Oeste (BASEVI),3.00,37.41,NICOLINO CASELATO,SOBRADINHO,NÚCLEO RURAL LAGO OESTE,RUA 3 (SOBRADINHO)
0.516,Sobradinho/Rodoviária do Plano Piloto (Grande Colorado/DF 425-150),3.00,35.19,VIPLAN,SOBRADINHO,RODOVIÁRIA DO PLANO PILOTO,RUA 5 (SOBRADINHO)
0.517,Sobradinho II/W3 Norte-Sul (DF-150),3.00,42.26,'VIPLAN,CONDOR',TERM. SET. OESTE SOBRADINHO,ESTAÇÃO DO METRÔ (ASA SUL),VIA ENTR. COER - QR 19 - SETOR OESTE
0.518,Sobradinho II/Rodoviária do Plano Piloto (Esplanada),3.00,30.04,'VIPLAN,CONDOR',TERM. SET. OESTE SOBRADINHO,RODOVIÁRIA DO PLANO PILOTO,VIA ENTR. AR 17 E COER
0.519,Sobradinho II (Mansões-Condomínio Sansão)/Eixo Norte-Sul,3.00,36.61,'VIPLAN,CONDOR',TERM. SET. OESTE SOBRADINHO,ESTAÇÃO DO METRÔ (ASA SUL),DF - 420
0.520,Setor Oeste de Sobradinho/Plano Piloto Eixo Norte-Sul,3.00,41.85,VIPLAN,SOBRADINHO (QUADRA 18),ESTAÇÃO DO METRÔ (ASA SUL),RUA 11 (SOBRADINHO)
0.521,Sobradinho/L2 N-S (UNB-Esplanada),3.00,49.56,'LOTAXI,VIPLAN,CONDOR',ESTAÇÃO DO METRÔ (ASA SUL),SOBRADINHO (QUADRA 18),AV. L2 SUL
0.522,Sobradinho I e II/Q. 18/Setor Oeste/L2 Norte-Sul (UnB-Esplanada),3.00,53.54,'VIPLAN,CONDOR',SOBRADINHO (QUADRA 18),ESTAÇÃO DO METRÔ (ASA SUL),RUA 11 (SOBRADINHO)
0.525,Nova Colina de Sobradinho/Eixo Norte-Sul,3.00,39.66,'VIPLAN,CONDOR,LOTAXI',VIPLAN - SOBRADINHO,SQS 616,DF 440
0.526,Nova Colina de Sobradinho/W3 Norte-Sul,3.00,42.19,'CONDOR,VIPLAN,LOTAXI',VIPLAN - SOBRADINHO,ESTAÇÃO DO METRÔ (ASA SUL),DF - 440
0.527,Nova Colina/Sobradinho (Qd.18)/Cruzeiro (EPIA-Eixo Monumental-SIG),3.00,39.71,VIPLAN,VIPLAN - SOBRADINHO,CRUZEIRO NOVO,DF 440 ATÉ O MÓDULO "B" DA NOVA COLINA
0.531,CIPLAN - FERCAL/W3 Norte-Sul,3.00,40.26,VIPLAN,CIPLAN/ FERCAL,ESTAÇÃO DO METRÔ (ASA SUL),DF - 205 (FERCAL)
0.532,Nova Colina - Sobradinho (Qd. 18)/Eixo Norte-Sul (EAS),3.00,41.9,'LOTAXI,VIPLAN,CONDOR',VIPLAN - SOBRADINHO,ESTAÇÃO DO METRÔ (ASA SUL),DF 440
0.540,Sobradinho/Núcleo Rural Monjolo (Palmeiras),3.00,90.78,HUANDER AURELIO DOS SANTOS,SOBRADINHO,SOBRADINHO,RUA 5 (SOBRADINHO)
0.550,Córrego do Ouro (Ribeirão)/IFB (Colégio Agrícola),3.00,57.21,JOSE CARLOS DA CUNHA,NÚCLEO RURAL RIBEIRÃO,IFB PLANALTINA,VIA ACES. AO RIBEIRÃO
0.551,Setor "O"/W3 Sul (Ceilandia Norte-Sul)-Semiexpressa,3.00,30.17,VIAÇÃO PLANETA,SETOR "O",CHURRASCARIA CHAMAS,TERMINAL DO SETOR O
0.553,Setor "O"/W3 Sul (Expansao-Via Oeste-Guariroba)-Semiexpressa,3.00,32.37,VIAÇÃO PLANETA,SETOR "O",CHURRASCARIA CHAMAS,VIA EQNO 19
0.554,Setor "P" Sul/Rodoviaria do Plano Piloto (P4-P3-P2)-Semiexpressa,3.00,37.07,VIAÇÃO PIONEIRA,SETOR P SUL,RODOVIÁRIA DO PLANO PILOTO,VIA P4 SUL- CEILÂNDIA
0.555,Setor "P" Sul/W3 Norte (P4-P3-P2)-Semiexpressa,3.00,40.26,VIAÇÃO PIONEIRA,SETOR P SUL,SCRN 716,VIA DE ACESSO TERMINAL SETOR P SUL
0.556,QNR 5/Rodoviaria do Plano Piloto  (Setor "P" Norte-Via Leste)-Semiexpressa,3.00,41.65,VIAÇÃO PIONEIRA,QNR - CEILÂNDIA,RODOVIÁRIA DO PLANO PILOTO,'VIA PRINCIPAL QNR 3, 4 E 5'
0.557,QNR 5/W3 Sul  (Setor "P" Norte-Via Leste)-Semiexpressa,3.00,34,VIAÇÃO CIDADE BRASÍLIA,QNR - CEILÂNDIA,CHURRASCARIA CHAMAS,'VIA PRINCIPAL QNR 3, 4 E 5'
0.558,Setor "O"/Rodoviaria do Plano Piloto (Ceilandia Norte-Sul)-Semiexpressa,3.00,37.11,VIAÇÃO PIONEIRA,SETOR "O",RODOVIÁRIA DO PLANO PILOTO,VIA DE ACESSO TERMINAL SETOR O
0.559,Samambaia Sul (2° Avenida) / Rodoviária Plano Piloto (SEMIEXPRESSA),3.00,41.7,COOTARDE,SAMAMBAIA (QS. 127),RODOVIÁRIA DO PLANO PILOTO,VIA LIG. 1ª/2ª AV. SUL (Q 327) SAMAMBAIA
0.560,Samambaia Sul (2° Avenida) / W3 Sul (SEMIEXPRESSA),3.00,34.79,COOTARDE,SAMAMBAIA (QS. 127),CHURRASCARIA CHAMAS,VIA LIG. 1ª/2ª AV. SUL (Q 327) SAMAMBAIA
0.570,Taguatinga Centro/Rodoviária do Plano Piloro (INTEGRAÇÃO),3.00,24.14,VIAÇÃO PIONEIRA,TAGUATINGA CENTRO,RODOVIÁRIA DO PLANO PILOTO,AV. CENTRAL TAGUATINGA
